,SS-15-5737 (14-5753),SB-17-1212,SB-17-4207,SB-18-831,SB-18-702,SB-18-1188,S17-64584-1B,SB-19-2801,SS-18-7192 (S8-1249)
ZNF587,0.2063663175702095,0.3495992738008499,0.3217798912525177,0.4855971473455429,0.2962511599063873,0.2402740912884474,0.3281177300214767,0.3298899966478347,0.4595867586135864
AVPI1,0.1951093957945704,0.1326770496368408,0.1001546312402933,0.097237525768578,0.0862774422392249,0.201422524601221,0.0588153137592598,-0.0826395700126886,0.0844756035134196
UAP1L1,0.332978578209877,0.3556258475780486,0.4056653904914856,0.3381595727801323,0.5233400857448578,0.4043285381793976,0.6054725635051728,0.4071656703948975,0.4792117655277252
CTNS,0.2516335350275039,0.2569651734828949,0.2024070531129837,0.3384743136167526,0.2471181300282478,0.2027660210803151,0.1554833902418613,0.1834123740345239,0.2113745123147964
LRIG2,0.54658811211586,0.3200170576572418,0.3993613076210022,0.6229423522949219,0.356526573896408,0.4398180532455444,0.5457520306110382,0.5190324974060059,0.5503040575981141
NTAN1,0.2979247313737869,0.2466826084256172,0.2934579348564147,0.367443020939827,0.2552870893478393,0.338296320438385,0.3765526390075683,0.364022564291954,0.273777887225151
CCDC71,0.4282825934886932,0.2491161501407623,0.3186259031295776,0.4318466544151306,0.3973298549652099,0.3353042656183242,0.2548827904462814,0.316404995918274,0.3196559673547745
MAK16,0.1615894135460257,0.3197308802604676,0.1685682015959173,0.0460115098766982,0.1570840467512607,0.0963507017772644,0.2112339429557323,0.0826408692449331,0.3030322290956974
CCNH,0.1038820242136716,0.2299393433332443,0.2204506486654281,0.2274495548009872,0.1921961638331413,0.2088408102095126,0.1131626269966364,0.0731751468777656,0.0552784017845988
TMEM135,0.2290708443522453,0.328521870970726,0.2155445462465286,0.2473809602856636,0.2146418696641922,0.206648027151823,0.1483748619258403,0.0814484572783112,0.0970585482567548
TYW3,0.3108926630020141,0.32963188290596,0.252435482442379,0.3611059242486954,0.3000894242525101,0.1630171636864543,0.2598023059964179,0.2161734273750334,0.1959440173208713
NIPSNAP3A,0.137883159071207,0.3594792580604553,0.2811577850580215,0.0893056365661323,0.2753861576318741,0.2583163405582309,0.1821871981024742,0.0782449689507484,0.112926503419876
STX8,0.2981108689308167,0.3274151611328125,0.3286986947059631,0.155357574224472,0.2723752295970916,0.348479568362236,0.2255867746472358,0.3107020598649979,0.1585376795008778
COG8,0.4097874581813812,0.3034793394804,0.3773925459384918,0.4735913383960723,0.3722229313850403,0.4136416387557983,0.3694947993755341,0.5255638206005097,0.4545108878612517
VAV1,-0.0388428495451807,-0.0263916795514523,0.160340775847435,0.1273127107322216,0.0334587056562304,0.2811853174678981,0.0402448894828558,0.0620845893770456,0.0138031500950455
DCHS1,0.0476515560294501,0.1223051955504342,0.270804896056652,0.3745167690515518,0.0562898911908268,0.2527848713099956,0.0868650408834219,0.3954938125610351,0.1903838637471198
MSLN,0.5725602716207504,-0.0903504480887204,0.0017841423302888,1.0631555283069611,-0.3796698218584061,0.0830667412281036,-0.5459516952931881,-0.2051948725432157,-0.0503171946853399
CENPU,0.2025266668852418,0.4573630523681641,0.2200667195767164,-0.0120289918407797,0.3151938287168741,0.2468253664672375,0.4243545681238174,0.1109884126484394,0.2620232375711202
KIAA1549,0.2032507262378931,0.5029640483856201,0.3542073428630828,0.1683070341841084,0.3329484051465988,0.2655597552657127,0.2552582564204931,0.3478503078222275,0.4111505049467087
INTS2,0.3479568362236023,0.3448064792156219,0.3411377966403961,0.2799965281784534,0.3686043864488602,0.2926452219486236,0.4261324095726013,0.3198931443691253,0.2073685052990913
FRY,-0.0598605197120923,0.2196009647101164,0.3444545415043831,0.4155382073670625,0.035551940947771,0.3339984393119812,-0.0773184801230672,0.3671434849500656,0.1906628652988001
THEM4,0.3566191804409027,0.1478798292577266,0.2430296194553375,0.4326230704784393,0.2416138732433319,0.3730327665805816,0.1885667240619659,0.3513231235742569,0.1633591939508915
C21orf59,0.5230501532554627,0.3119557684659957,0.3000089275836944,0.1847112088650465,0.2792786824703216,0.3250660669803619,0.3859884858131409,0.373917555809021,0.3981999123096466
SMIM13,0.2064728891849518,0.3970085799694061,0.2324174356460571,0.2943023550510406,0.2817540198564529,0.1938369345664978,0.2883341646194458,0.2612048715353012,0.2774829438328743
NAPEPLD,0.3940470415353775,0.2674144697189331,0.2915437221527099,0.5075277316570281,0.2573718124628067,0.3086761873960495,0.3502935498952866,0.3000352084636687,0.2964061093330383
SRPX2,0.4085374867916106,0.1580252255499363,0.3457058735191822,0.4787310373783112,0.4824728417396545,0.4882343849539757,0.5930543398857117,0.5757240372896195,0.3047552094457205
IGHV1-69-2,-1.3412347388267516,-0.0647820045612752,-0.6046092516183853,-1.600513782501221,-0.7284136056900025,-1.140564934015274,-1.4223721647262575,-1.6359149599075316,-0.7924128651618958
ATP8A1,0.1522595977503806,0.1266339372098446,0.1743793058022856,0.4921758408844471,0.032015970647335,0.0511751443892717,-0.2203893372416496,-0.1239987095817923,0.0327584705501794
GTPBP3,0.3405296695232391,0.3972385478019714,0.3380349916219711,0.1779209711775183,0.4377037411928177,0.3039251965284347,0.5266853559017182,0.3572635459899902,0.4414712619781494
RBM12B,0.3528095775842667,0.3602956652641297,0.319830048084259,0.3997652292251586,0.2619827395677566,0.2265543857216835,0.447925397157669,0.3851930689811706,0.366634224653244
FRG1,0.2126425969600677,0.2850282847881317,0.233642156124115,0.2361762934923172,0.2201922771334648,0.2487604284286499,0.1961016201972961,0.1985639421641826,0.1930540841817855
CTBP1-AS2,0.5468707966804505,0.3007393062114715,0.4250724029541016,0.9089662384986876,0.4690787029266358,0.3823674035072326,0.5192763793468476,0.5401011931896209,0.6031054282188416
DNAJB4,0.0987573123723268,0.3726133793592453,0.1971204295754433,0.0232484542950987,0.2731185026466846,0.195006206035614,0.2109716020524502,0.0482616744469851,0.0754721556231379
MICAL3,0.1085630255006253,0.3335624697804451,0.3045256063342094,0.2206712925061583,0.4682821655273438,0.2737179628480226,0.5407370173931122,0.4246621400117874,0.4091802072525023
PDK2,0.4914125645160674,0.3523726606369018,0.4543252682685851,0.6441783630847931,0.4497807943820953,0.5132127976417541,0.4141805136203766,0.5706990814208984,0.5599359464645386
BRCA1,0.1855622057570145,0.409815394282341,0.2471336661279201,0.2216557543538511,0.4417314291000366,0.1764773875661194,0.5523790717124938,0.1576935734041035,0.2821096158027649
TATDN1,0.2456065988540649,0.3202479219436646,0.2253637713193893,0.2187018998316489,0.3024068856239318,0.2025215947628021,0.3051423996686935,0.1370485138148069,0.1150752055179327
ERCC5,0.320378428697586,0.1916090908646583,0.2274128305912017,0.3497570997476578,0.0576752856560051,0.344351304769516,0.2362822568416595,0.3418484336137771,0.3607511925697327
PTS,0.2325015129521489,0.3983565974235534,0.295352098941803,0.014770641666837,0.2787186110019684,0.1882436738535762,0.260780798792839,0.1435619047284126,0.2204748507589101
PQLC2,0.6068387711048127,0.2926957470178604,0.3550030809640884,0.4897683060169219,0.3511079198122024,0.4056148886680603,0.5165459764003754,0.5023488938808441,0.457279394865036
SAYSD1,0.3661246800422669,0.2058261954784393,0.3125979536771773,0.4663251161575317,0.2477016401290893,0.4078358113765716,0.2918680918216705,0.3446781146526336,0.3482327347993851
PPP2R3C,0.3262554401159286,0.3088730353116989,0.2449531239271163,0.2933467915654182,0.2646318757534027,0.1525865736603736,0.2696098282933235,0.1564057896286249,0.1677921375632286
MPND,0.4558650422096252,0.2994068902730942,0.318243561387062,0.2980508887767791,0.2605290910601615,0.3391605299711227,0.3775658452510833,0.3068525645136833,0.412234045267105
TUBGCP5,0.3743075311183929,0.2735851812362671,0.3088049566745758,0.3722297608852386,0.3462937694787979,0.2072663348913193,0.4178616034984588,0.3011064672470093,0.3284510183334351
ZNF331,-0.0465233124792575,0.2379694956541061,0.207145374417305,-0.0023025092389434,0.048951753033325,0.1148262897878885,-0.0364973911363631,-0.0684606961160898,0.0175035905092954
TBC1D7,0.2885042932629585,0.4546820139884949,0.350051816701889,0.3537444901466369,0.3358851206302643,0.2914597940444946,0.3573268717527389,0.3178504681587219,0.3773607206344604
GDAP2,0.5171994507312775,0.3390073859691619,0.3241289108991623,0.4290837955474852,0.3841562986373902,0.279153618812561,0.4376004803180695,0.3201445293426513,0.3556989651918411
RBP1,0.0933601251989603,0.5073006772994995,0.4259330821037292,0.1118902633979451,0.2592865107953548,0.5464667820930481,0.4152857308089734,0.7251807880401611,0.4729953826963902
UGGT2,0.1702621766924858,0.3038057750463485,0.2644761818647384,0.2049146411567926,0.219662893563509,0.2246920689940452,0.1583023189008235,0.220555779337883,0.1280344475619495
CASP8AP2,0.2202604097127914,0.3480399167537689,0.3059342575073241,0.2788079489022493,0.2919264161586761,0.2357475669682026,0.3988058733940124,0.3287004786729812,0.3564971673488616
MAGEH1,0.1243476515263319,0.3581265008449554,0.3216664034128189,-0.0932017234712839,0.1865920478105545,0.1801990000903606,0.1484017091244459,0.2272602921724319,0.2316716578602791
HSPB11,0.5770878791809082,0.3138712108135223,0.327315279841423,0.2303198727965354,0.3212411570549011,0.3491115653514862,0.4396221578121185,0.280852729678154,0.3832003059983254
PDLIM2,0.282384490519762,0.1122451013699173,0.2460923144221306,0.2776456283032894,0.2077177299372851,0.2904016682505607,0.2582524335733615,0.358020883500576,0.2683068429678678
CASZ1,0.3323360019922255,0.209117314517498,0.2563720798492431,0.6773304879665375,0.136406753771007,0.4478636515140533,0.2984772217273712,0.6286476290225982,0.5926526498794555
ZBTB42,0.7092525815963745,0.2758062553405761,0.3183430933952332,0.743248929977417,0.3048068785667419,0.2778508237004279,0.3958797991275787,0.4913290512561798,0.612139037847519
FASTKD1,0.2266396760940551,0.331751708984375,0.2299971389770507,0.1324454013910144,0.2525665998458862,0.2099115514755249,0.3321543258428573,0.1161511428793892,0.201672422089614
ARAP3,0.2525804376602172,0.1038465506955981,0.2155615779757499,0.3989311644434929,0.1696247428655624,0.4184127366542817,0.2315412405133247,0.5512536072731018,0.1963813652098179
ASB7,0.2237830197811126,0.3033583879470825,0.2623546957969666,0.3110543996095657,0.2955129963159561,0.304021366238594,0.2213759264349937,0.2427677816152572,0.2101287654042244
ZNF581,0.2628906671702862,0.3108783185482025,0.2599390178918838,0.040665889037773,0.4366038703918457,0.2984717130661011,0.1976099482178688,0.184562676846981,0.1591947528719902
GTF2E1,0.1413756933808326,0.3673481059074402,0.2257451936602592,0.0802728953957557,0.3207221364974975,0.1543792418204247,0.2359539470076561,0.0653474416956305,0.0569295975193381
AC005154.6,0.5282674586772919,0.1950718748569488,0.429160487651825,0.4986190271377563,0.3938429671525955,0.3776012825965881,0.5853182172775269,0.5410997033119201,0.5080019819736481
TOMM40L,0.2066956703364849,0.323028804063797,0.2601784539222717,0.2679961365461349,0.298440950512886,0.2003672005236148,0.2841747415065765,0.14943124987185,0.3268809446692466
RASA3,-0.1109537895023822,0.0098447209969162,0.1405818245280534,-0.0116891836374998,0.0322744210064411,0.1787526124273427,0.0348536214930936,0.1002493700012564,-0.0658871822338551
CCDC109B,0.1621323132887482,0.1797433181107044,0.2352940136939287,-0.2744984999299049,0.2314564806222915,0.3742045438289642,0.2911776280403137,0.1998682714253664,0.0680000346153974
AP1S2,-0.0834715202078223,0.2302025693655013,0.2131787493824958,-0.1878198792319744,0.0965798162668943,0.3019265627861023,0.0614243036042898,0.0572706952597946,0.1619730330305174
MOSPD2,0.2132275393605232,0.27297971367836,0.2688884451985359,0.2818224003911018,0.2730848553776741,0.2674201571941376,0.3235003125667572,0.1796007385104894,0.2483215494453907
LPXN,-0.1505168469343334,-0.0218041293229907,0.0413292741309851,0.0880691721290349,0.0084570492710918,0.1502483718842268,-0.0771622284781187,-0.1370445152744651,-0.1256906395219266
METTL8,0.2755629807710648,0.3840274202823638,0.2459557038545608,0.0681215453892946,0.447255436182022,0.3067015290260315,0.4773122823238373,0.2528770989179611,0.306788282096386
ZNF865,0.2744244736433029,0.1770702001452446,0.2035326707363129,0.2950219279527664,0.1987136250734329,0.2515903648734093,0.3182972282171249,0.2898105418682098,0.425033369064331
COMMD3,0.2322055792063474,0.3294629901647568,0.2576682209968567,-0.0168633107095956,0.255554663836956,0.2442356503009796,0.1566000452637672,0.0881021693348884,0.14424441203475
MT1E,0.4620167848467827,0.2016551155503839,0.5017439915239812,0.653455440402031,0.3624444922804833,0.5014474530518055,0.4045950233936309,0.6905682806670665,0.5578549119830132
SNX25,0.491117957830429,0.2971514743566513,0.4244260942935944,0.6352258825302124,0.3382913571596145,0.3632312497496605,0.2658387693762779,0.3836524447798729,0.4521688973903656
BCAR3,0.6378584098815917,0.1903072253614664,0.3764909142255783,0.6612455558776855,0.555179122686386,0.4893475538492202,0.5909182941913604,0.3902480697631835,0.3720631864666938
PLEKHA8,0.5091344773769378,0.3377092826366424,0.3232202541828156,0.5291619157791139,0.3218305331468582,0.286704181432724,0.5505671620368957,0.3979297876358032,0.3861390799283981
TTC5,0.297812585234642,0.3135814958810806,0.2484755198657512,0.2148748990893364,0.2587233144044876,0.1953253558278083,0.2208887866139412,0.1782249588146805,0.2506591576938808
ODF3B,0.1357940920442342,0.1395647177845239,0.1979582509770989,-0.2270241811871528,0.3184172907471657,0.2756924565881491,0.0737550501525402,0.0580353592894971,0.0698200176656246
PDE6D,0.401882964372635,0.2408324384689331,0.2469409412145614,0.25090381257236,0.1863996890187263,0.3458689594268799,0.3335992503166199,0.2463904121518135,0.2199291518330573
SNHG14,-0.0037033139169216,0.0948306765779852,0.1701285074651241,0.4621669207513332,0.0190070131607353,-0.2365984332188964,-0.0207639755902346,-0.0795379733294248,0.2389965560683049
AZI2,0.3153090274333954,0.3181691324710846,0.2856367754936218,0.2310341298580169,0.4035975098609924,0.1502145740389823,0.3110565662384033,0.1275633875653147,0.143800139427185
NTMT1,0.1859201224148273,0.3411662220954895,0.2487171894311905,0.1146833894914016,0.3712601470947265,0.2566254431009293,0.2215929815173149,0.0301315313391387,0.1588840734958648
ZEB1,0.0973963429266586,0.1349389382265508,0.2018811135739087,0.2970546400547028,0.0297618039697408,0.1322438996843993,0.1993645431101322,0.2299945007264614,0.163476500561228
CAPN10,0.269901047819294,0.2340252557396889,0.2315774418413639,0.1226342063397169,0.2482808816432952,0.1717014411091804,0.1054395207203924,0.10531431669835,0.1989880388230085
UHRF1BP1L,0.1667025521770119,0.2820202249288559,0.178271142244339,0.2747056150436401,0.1988404828310012,0.1582494693994522,0.2077923001348972,0.0954978272877633,0.1493217030912637
TDRP,0.4083947020769119,0.2606545364856719,0.2952586376667022,0.2482483578473329,0.2538866610825062,0.4026482576131821,0.1905122150480747,0.3522577100992203,0.2113191451132297
NCAPG,-0.1294278157502412,0.3371177214384079,-0.0184967647492885,-0.2658827752619981,0.2125514209270477,-0.1619411465525627,0.192553139636293,-0.3166805148124695,-0.1740049900487065
RCHY1,0.2315641125105321,0.2496634441614151,0.3028933864831925,0.1987410904467105,0.261761389374733,0.2209220699965954,0.09596410125494,0.1875996511382981,0.0582884568534791
TPRKB,0.2990668606758118,0.3768253946304321,0.2709975439310074,0.1449063020944595,0.2490890714526176,0.2166892790794372,0.3243413937091827,0.207103291414678,0.2568565179593861
FANCD2,0.2037052691169082,0.4106312549114227,0.226476993560791,-0.0458414578810334,0.3437723916769027,0.047648982143728,0.3891452777385711,0.0076347705977968,0.1888276491314173
CXorf40B,0.2083094401657581,0.3896206152439117,0.3161448276042938,0.3106930774450302,0.3510776078701019,0.2553930532932281,0.3174689364433288,0.2543008887767791,0.3137749511003494
ZNRD1,0.2548581314086914,0.2532938748598099,0.2239373603463172,0.179949422031641,0.2783455312252045,0.1951278424263,0.1628108181804418,0.1549605645937845,0.1621983844041824
CDC45,0.0638981466740369,0.3989554840326309,0.1114971014112234,-0.322505238763988,0.3894284057617188,0.0534227109700441,0.4196177276968956,0.0349212813004851,-0.0042684653587639
ZNF276,0.2108942636102437,0.1950952411442995,0.276292268037796,0.111148324079113,0.3026423016190528,0.2226339362561702,0.2494174956018105,0.2101224454166367,0.3896464329957962
RAD9A,0.3586044085025787,0.2866496330499649,0.2836475020647049,0.2210768742859363,0.3257384300231933,0.2437701511383056,0.3960005778074264,0.3303266751766204,0.4281592857837677
GLCCI1,0.5595114386081695,0.2642410859465599,0.3765852528810501,0.4106937825679779,0.2069394494593143,0.4030938106775283,0.3829505807161331,0.3934885278344154,0.3947985762357712
